CLASS;SENSOR_ID;LAEQ;DATE_TIME
rain;b827eb712b1a;53.731381920076124;"2019-07-01 16:46:41"
birds;b827ebf3744c;50.4853781092518;"2019-07-01 16:46:40"
construction;b827eb3e52b8;52.163689482851616;"2019-07-01 16:46:40"
birds;b827ebf3744c;51.17787105486907;"2019-07-01 16:46:39"
construction;b827eb452ccb;56.63741484152803;"2019-07-01 16:46:29"
construction;b827eb3e52b8;50.49760311680976;"2019-07-01 16:46:27"
construction;b827eb3e52b8;50.440124525712875;"2019-07-01 16:46:27"
birds;b827eb39963e;53.6541314911379;"2019-07-01 16:46:27"
birds;b827eb39963e;53.62509029498227;"2019-07-01 16:46:27"
construction;b827eb452ccb;57.12729854164372;"2019-07-01 16:46:27"
birds;b827eb39963e;54.129961397903024;"2019-07-01 16:46:23"
birds;b827eb39963e;54.60041972628246;"2019-07-01 16:46:22"
birds;b827ebf3744c;55.93230875757783;"2019-07-01 16:46:15"
birds;b827ebf3744c;57.715207085059774;"2019-07-01 16:46:14"
birds;b827ebf3744c;58.05689292904514;"2019-07-01 16:46:14"
engine_rev;b827ebf3744c;60.972313293676564;"2019-07-01 16:46:06"
engine_rev;b827ebf3744c;54.99389046616994;"2019-07-01 16:46:02"
engine_rev;b827ebf3744c;54.67357479436981;"2019-07-01 16:46:01"
birds;b827ebf3744c;52.14729149578809;"2019-07-01 16:45:55"
birds;b827eb712b1a;49.53677460024412;"2019-07-01 16:45:54"
birds;b827eb712b1a;49.46893680033064;"2019-07-01 16:45:53"
birds;b827eb712b1a;49.47932341827047;"2019-07-01 16:45:53"
engine_rev;b827ebf3744c;57.44367039810471;"2019-07-01 16:45:45"
engine_rev;b827ebf3744c;56.05205982665496;"2019-07-01 16:45:42"
construction;b827eb452ccb;57.10104727870147;"2019-07-01 16:45:41"
birds;b827ebf3744c;55.10127832511763;"2019-07-01 16:45:41"
construction;b827eb3e52b8;52.87374586851104;"2019-07-01 16:45:40"
construction;b827eb3e52b8;52.95522023703609;"2019-07-01 16:45:39"
construction;b827eb452ccb;57.48233670642615;"2019-07-01 16:45:38"
birds;b827ebf3744c;53.78176454203359;"2019-07-01 16:45:38"
construction;b827eb3e52b8;52.84964835466653;"2019-07-01 16:45:38"
construction;b827eb3e52b8;52.56714741376893;"2019-07-01 16:45:31"
construction;b827eb3e52b8;52.598197188807546;"2019-07-01 16:45:31"
birds;b827ebf3744c;55.31295660373041;"2019-07-01 16:45:29"
birds;b827eb3e52b8;52.88829362251047;"2019-07-01 16:45:25"
birds;b827eb3e52b8;53.54105118971104;"2019-07-01 16:45:25"
birds;b827eb3e52b8;53.72421458898636;"2019-07-01 16:45:24"
birds;b827ebf3744c;55.30469821424269;"2019-07-01 16:45:24"
birds;b827ebf3744c;55.63773714684231;"2019-07-01 16:45:23"
birds;b827ebf3744c;55.7082364948566;"2019-07-01 16:45:23"
construction;b827eb3e52b8;54.84112447271451;"2019-07-01 16:45:22"
construction;b827eb452ccb;61.911635302862564;"2019-07-01 16:45:21"
birds;b827ebf3744c;56.62732626153353;"2019-07-01 16:45:21"
music;b827eb452ccb;61.94751037196766;"2019-07-01 16:45:20"
music;b827eb452ccb;61.97592119834781;"2019-07-01 16:45:20"
construction;b827eb3e52b8;55.45483806357146;"2019-07-01 16:45:20"
construction;b827ebf3744c;56.79760632099169;"2019-07-01 16:45:20"
construction;b827ebf3744c;56.81714896776743;"2019-07-01 16:45:20"
birds;b827eb712b1a;54.744793653181816;"2019-07-01 16:45:20"
birds;b827eb712b1a;54.876377332298915;"2019-07-01 16:45:20"
engine_rev;b827eb452ccb;59.049598063526574;"2019-07-01 16:45:15"
birds;b827ebf3744c;56.30428143328118;"2019-07-01 16:45:15"
birds;b827ebf3744c;56.22701776793147;"2019-07-01 16:45:15"
engine_rev;b827eb452ccb;58.93680874746728;"2019-07-01 16:45:14"
birds;b827eb3e52b8;51.443604707664186;"2019-07-01 16:45:11"
birds;b827eb3e52b8;50.98178242093464;"2019-07-01 16:45:11"
birds;b827ebf3744c;53.82720645409253;"2019-07-01 16:45:10"
birds;b827ebf3744c;53.80318191074196;"2019-07-01 16:45:10"
birds;b827eb3e52b8;49.76053412706769;"2019-07-01 16:45:05"
birds;b827eb3e52b8;49.74658229438099;"2019-07-01 16:45:05"
birds;b827eb712b1a;51.572794426400996;"2019-07-01 16:45:04"
birds;b827eb712b1a;51.65345930576586;"2019-07-01 16:45:03"
birds;b827ebf3744c;53.27201659716833;"2019-07-01 16:45:03"
birds;b827eb3e52b8;50.55779270773314;"2019-07-01 16:44:56"
birds;b827eb3e52b8;50.64962519687492;"2019-07-01 16:44:56"
birds;b827ebf3744c;54.4240464678132;"2019-07-01 16:44:55"
birds;b827ebf3744c;54.99454789803654;"2019-07-01 16:44:51"
music;b827eb452ccb;60.950194860590756;"2019-07-01 16:44:50"
music;b827eb452ccb;60.90648348738167;"2019-07-01 16:44:50"
music;b827eb452ccb;60.91467286320997;"2019-07-01 16:44:50"
birds;b827eb3e52b8;51.66315506478546;"2019-07-01 16:44:49"
birds;b827eb3e52b8;51.55316341120898;"2019-07-01 16:44:48"
birds;b827ebf3744c;54.35440867452894;"2019-07-01 16:44:47"
birds;b827ebf3744c;54.35910111007091;"2019-07-01 16:44:47"
birds;b827eb3e52b8;51.19257260117439;"2019-07-01 16:44:43"
birds;b827eb3e52b8;50.86455188048032;"2019-07-01 16:44:42"
birds;b827ebf3744c;53.3446855350691;"2019-07-01 16:44:42"
birds;b827ebf3744c;53.12385770477945;"2019-07-01 16:44:41"
birds;b827ebf3744c;53.09745154574731;"2019-07-01 16:44:41"
birds;b827ebf3744c;52.82481738592998;"2019-07-01 16:44:39"
birds;b827eb3e52b8;50.861541813305294;"2019-07-01 16:44:39"
birds;b827eb3e52b8;50.89445125495013;"2019-07-01 16:44:37"
birds;b827ebf3744c;52.20672234967676;"2019-07-01 16:44:36"
birds;b827ebf3744c;51.80403870471266;"2019-07-01 16:44:30"
birds;b827ebf3744c;51.21669710930534;"2019-07-01 16:44:28"
birds;b827ebf3744c;51.14903509046109;"2019-07-01 16:44:27"
shouting;b827eb452ccb;59.902701168104855;"2019-07-01 16:44:15"
shouting;b827eb452ccb;59.931149805555776;"2019-07-01 16:44:14"
engine_rev;b827eb712b1a;54.458837593237305;"2019-07-01 16:43:41"
engine_rev;b827eb712b1a;54.35187832477222;"2019-07-01 16:43:41"
engine_rev;b827eb3e52b8;53.858229628433904;"2019-07-01 16:43:40"
engine_rev;b827eb3e52b8;52.12062254896365;"2019-07-01 16:43:36"
music;b827eb452ccb;58.723554689278224;"2019-07-01 16:43:36"
music;b827eb452ccb;58.74866704381204;"2019-07-01 16:43:36"
engine_rev;b827eb3e52b8;51.821560634118775;"2019-07-01 16:43:35"
engine_rev;b827eb3e52b8;67.11332678385492;"2019-07-01 16:42:58"
engine_rev;b827ebf3744c;59.970123631057355;"2019-07-01 16:42:58"
engine_rev;b827eb452ccb;68.10949285849726;"2019-07-01 16:42:58"
engine_rev;b827eb712b1a;63.54711616021996;"2019-07-01 16:42:57"
engine_rev;b827eb3e52b8;67.1008873326229;"2019-07-01 16:42:57"
engine_rev;b827eb452ccb;68.04775879499748;"2019-07-01 16:42:57"
music;b827eb3e52b8;66.96003733877923;"2019-07-01 16:42:56"
music;b827eb3e52b8;65.0045276605581;"2019-07-01 16:42:55"
music;b827eb3e52b8;64.03790982453494;"2019-07-01 16:42:55"
engine_rev;b827ebf3744c;57.43834820968822;"2019-07-01 16:42:55"
music;b827eb452ccb;66.02033159363796;"2019-07-01 16:42:55"
music;b827eb452ccb;65.57241812215628;"2019-07-01 16:42:55"
engine_rev;b827eb452ccb;60.042773456952915;"2019-07-01 16:42:52"
engine_rev;b827eb3e52b8;55.861985747164404;"2019-07-01 16:42:51"
engine_rev;b827eb712b1a;55.276364093043;"2019-07-01 16:42:48"
music;b827eb452ccb;60.622870120584054;"2019-07-01 16:42:43"
music;b827eb452ccb;60.50084827703781;"2019-07-01 16:42:42"
music;b827eb452ccb;60.465397983797466;"2019-07-01 16:42:42"
music;b827eb452ccb;60.13703506650373;"2019-07-01 16:42:35"
music;b827eb452ccb;59.859913411787616;"2019-07-01 16:42:34"
music;b827eb452ccb;59.65543820011487;"2019-07-01 16:42:34"
birds;b827ebf3744c;62.88816048583109;"2019-07-01 16:42:24"
birds;b827ebf3744c;63.02959539574857;"2019-07-01 16:42:23"
engine_rev;b827ebf3744c;63.58555815228673;"2019-07-01 16:42:19"
engine_rev;b827eb452ccb;59.42673746019156;"2019-07-01 16:42:19"
engine_rev;b827eb452ccb;58.848358891188454;"2019-07-01 16:42:18"
music;b827eb452ccb;58.654358756865804;"2019-07-01 16:42:18"
music;b827eb452ccb;57.91829725381902;"2019-07-01 16:42:17"
construction;b827eb452ccb;57.9252718675156;"2019-07-01 16:42:17"
construction;b827eb452ccb;58.05575810206428;"2019-07-01 16:42:16"
engine_rev;b827ebf3744c;60.487841208031966;"2019-07-01 16:42:15"
engine_rev;b827ebf3744c;55.89424237897258;"2019-07-01 16:42:13"
engine_rev;b827eb452ccb;58.24395480236825;"2019-07-01 16:42:02"
engine_rev;b827eb452ccb;58.23261872734409;"2019-07-01 16:42:02"
engine_rev;b827eb712b1a;55.95611960375859;"2019-07-01 16:42:00"
engine_rev;b827eb712b1a;54.15108354479258;"2019-07-01 16:41:58"
music;b827eb452ccb;60.00917377024483;"2019-07-01 16:41:36"
music;b827eb452ccb;60.14411847594271;"2019-07-01 16:41:35"
music;b827eb452ccb;59.85975984142256;"2019-07-01 16:41:32"
music;b827eb452ccb;59.31375762310395;"2019-07-01 16:41:30"
music;b827eb452ccb;59.29100900827811;"2019-07-01 16:41:29"
music;b827eb452ccb;58.95229648379987;"2019-07-01 16:41:20"
music;b827eb452ccb;60.40658876468517;"2019-07-01 16:41:10"
music;b827eb452ccb;60.90408950477681;"2019-07-01 16:41:09"
engine_rev;b827eb452ccb;58.8489195441392;"2019-07-01 16:40:38"
engine_rev;b827eb452ccb;58.67191182434992;"2019-07-01 16:40:36"
engine_rev;b827eb452ccb;58.1808576997083;"2019-07-01 16:40:34"
music;b827eb39963e;64.06399749948369;"2019-07-01 16:40:18"
music;b827eb39963e;64.0539351680919;"2019-07-01 16:40:18"
shouting;b827eb39963e;63.473394669795326;"2019-07-01 16:40:17"
shouting;b827eb39963e;62.85234966614274;"2019-07-01 16:40:16"
shouting;b827eb39963e;62.75297704282873;"2019-07-01 16:40:15"
shouting;b827eb39963e;60.098396687332006;"2019-07-01 16:40:13"
music;b827eb452ccb;60.46553634352023;"2019-07-01 16:40:13"
shouting;b827eb39963e;59.58545784060006;"2019-07-01 16:40:12"
music;b827eb452ccb;59.975203655013715;"2019-07-01 16:40:10"
engine_rev;b827eb39963e;57.36266460866328;"2019-07-01 16:40:09"
engine_rev;b827eb39963e;57.09274254888693;"2019-07-01 16:40:09"
shouting;b827eb39963e;56.46161107113809;"2019-07-01 16:40:06"
shouting;b827eb39963e;56.52768661832161;"2019-07-01 16:40:06"
engine_rev;b827eb39963e;56.5436681650023;"2019-07-01 16:39:42"
engine_rev;b827eb39963e;56.45957188638765;"2019-07-01 16:39:42"
birds;b827eb3e52b8;49.80402807623349;"2019-07-01 16:39:14"
birds;b827eb3e52b8;49.744559226160646;"2019-07-01 16:39:13"
birds;b827eb3e52b8;49.94813106262468;"2019-07-01 16:39:10"
birds;b827eb3e52b8;50.13068430838078;"2019-07-01 16:39:09"
birds;b827eb3e52b8;50.159046186673194;"2019-07-01 16:39:09"
birds;b827eb3e52b8;51.72788547044975;"2019-07-01 16:38:46"
birds;b827eb3e52b8;51.82534704315343;"2019-07-01 16:38:46"
music;b827eb452ccb;60.839387653722;"2019-07-01 16:38:43"
music;b827eb452ccb;60.99650614183667;"2019-07-01 16:38:42"
engine_rev;b827eb452ccb;60.91208493351378;"2019-07-01 16:38:39"
engine_rev;b827eb452ccb;60.55430043816762;"2019-07-01 16:38:38"
music;b827eb452ccb;60.31912266966525;"2019-07-01 16:38:37"
music;b827eb452ccb;60.21415916413747;"2019-07-01 16:38:36"
engine_rev;b827eb3e52b8;52.64982086512367;"2019-07-01 16:36:53"
music;b827eb452ccb;59.100528408886966;"2019-07-01 16:36:53"
engine_rev;b827eb3e52b8;52.34615180323943;"2019-07-01 16:36:52"
music;b827eb452ccb;58.88079726712709;"2019-07-01 16:36:52"
birds;b827eb712b1a;56.126884882973336;"2019-07-01 16:34:59"
birds;b827eb712b1a;56.159963870435945;"2019-07-01 16:34:58"
birds;b827eb712b1a;53.1052858877948;"2019-07-01 16:34:45"
birds;b827eb712b1a;53.07318394890176;"2019-07-01 16:34:45"
engine_rev;b827eb712b1a;55.42065735042372;"2019-07-01 16:34:29"
engine_rev;b827eb712b1a;55.327601043552754;"2019-07-01 16:34:28"
engine_rev;b827eb3e52b8;56.37872185915752;"2019-07-01 16:34:26"
engine_rev;b827eb3e52b8;55.93407020751047;"2019-07-01 16:34:25"
engine_rev;b827eb452ccb;59.018506500731995;"2019-07-01 16:34:23"
engine_rev;b827eb452ccb;59.01728220870404;"2019-07-01 16:34:23"
birds;b827eb3e52b8;54.19358746213894;"2019-07-01 16:34:15"
birds;b827eb3e52b8;54.10020041917039;"2019-07-01 16:34:14"
birds;b827eb3e52b8;53.18759591835129;"2019-07-01 16:34:13"
birds;b827eb39963e;54.15993541754668;"2019-07-01 16:34:07"
shouting;b827eb452ccb;61.655397443175666;"2019-07-01 16:33:57"
shouting;b827eb452ccb;61.81798412425552;"2019-07-01 16:33:57"
engine_rev;b827eb452ccb;61.334448840293874;"2019-07-01 16:33:49"
engine_rev;b827eb3e52b8;54.9484842869792;"2019-07-01 16:33:46"
engine_rev;b827eb452ccb;59.580566366063465;"2019-07-01 16:33:46"
birds;b827eb3e52b8;50.388064351327984;"2019-07-01 16:33:33"
birds;b827eb712b1a;51.248294051352445;"2019-07-01 16:33:32"
birds;b827eb3e52b8;50.49852525478591;"2019-07-01 16:33:32"
birds;b827eb712b1a;51.30716123144993;"2019-07-01 16:33:31"
birds;b827eb3e52b8;50.51208717305954;"2019-07-01 16:33:31"
birds;b827eb712b1a;53.377297336259836;"2019-07-01 16:33:24"
birds;b827eb712b1a;53.91847959238656;"2019-07-01 16:33:23"
birds;b827eb712b1a;54.21230791599223;"2019-07-01 16:33:23"
birds;b827eb3e52b8;51.16960773211097;"2019-07-01 16:33:23"
birds;b827eb3e52b8;52.01114127247395;"2019-07-01 16:33:23"
birds;b827ebf3744c;49.80105872027672;"2019-07-01 16:33:23"
engine_rev;b827eb452ccb;62.366504928627066;"2019-07-01 16:33:14"
engine_rev;b827eb3e52b8;62.1144956121428;"2019-07-01 16:33:13"
engine_rev;b827eb712b1a;62.831204177197264;"2019-07-01 16:33:13"
engine_rev;b827eb712b1a;62.80509573553204;"2019-07-01 16:33:13"
construction;b827eb712b1a;62.75168263284266;"2019-07-01 16:33:13"
engine_rev;b827eb3e52b8;62.04570452070145;"2019-07-01 16:33:12"
construction;b827eb3e52b8;61.81764625012458;"2019-07-01 16:33:12"
construction;b827eb3e52b8;61.14529243834955;"2019-07-01 16:33:11"
engine_rev;b827eb3e52b8;60.718178794319655;"2019-07-01 16:33:11"
construction;b827eb712b1a;58.17210847079939;"2019-07-01 16:33:11"
engine_rev;b827eb3e52b8;56.30467210847826;"2019-07-01 16:33:08"
engine_rev;b827eb452ccb;58.18280298964127;"2019-07-01 16:33:05"
shouting;b827eb452ccb;61.56859235429753;"2019-07-01 16:32:49"
shouting;b827eb452ccb;61.59293285822413;"2019-07-01 16:32:49"
birds;b827eb3e52b8;49.25291324332836;"2019-07-01 16:32:45"
birds;b827ebf3744c;51.04791768951033;"2019-07-01 16:32:45"
birds;b827eb712b1a;50.79435824533854;"2019-07-01 16:32:43"
birds;b827eb3e52b8;49.55757233810792;"2019-07-01 16:32:41"
birds;b827ebf3744c;50.96696935159861;"2019-07-01 16:32:41"
birds;b827ebf3744c;51.02912983275962;"2019-07-01 16:32:41"
birds;b827eb3e52b8;50.893710825188585;"2019-07-01 16:32:35"
birds;b827ebf3744c;51.734741209664186;"2019-07-01 16:32:35"
birds;b827eb3e52b8;51.59233973905642;"2019-07-01 16:32:31"
birds;b827ebf3744c;51.9663086023544;"2019-07-01 16:32:31"
birds;b827ebf3744c;51.91186191029928;"2019-07-01 16:32:30"
birds;b827ebf3744c;51.909014600409535;"2019-07-01 16:32:30"
birds;b827eb452ccb;59.45186029708324;"2019-07-01 16:32:28"
birds;b827eb3e52b8;51.49147737073833;"2019-07-01 16:32:26"
birds;b827eb3e52b8;51.31667616985183;"2019-07-01 16:32:25"
birds;b827eb3e52b8;51.26403953001403;"2019-07-01 16:32:25"
birds;b827ebf3744c;51.36013274929048;"2019-07-01 16:32:23"
birds;b827ebf3744c;51.979482844838635;"2019-07-01 16:32:21"
birds;b827ebf3744c;52.29457750655736;"2019-07-01 16:32:16"
birds;b827ebf3744c;52.36724015892406;"2019-07-01 16:32:16"
birds;b827ebf3744c;52.263434997956125;"2019-07-01 16:32:16"
birds;b827ebf3744c;52.04978639682783;"2019-07-01 16:32:15"
birds;b827eb3e52b8;50.45771633308333;"2019-07-01 16:32:14"
birds;b827eb712b1a;51.708482339290796;"2019-07-01 16:32:13"
birds;b827eb712b1a;51.65105783981926;"2019-07-01 16:32:13"
birds;b827eb3e52b8;50.05106232336401;"2019-07-01 16:32:11"
birds;b827eb3e52b8;50.02848642473722;"2019-07-01 16:32:11"
birds;b827ebf3744c;50.788259276056905;"2019-07-01 16:32:10"
birds;b827ebf3744c;50.786325861855204;"2019-07-01 16:32:08"
birds;b827ebf3744c;50.84527235544624;"2019-07-01 16:32:08"
birds;b827ebf3744c;50.868850858387006;"2019-07-01 16:32:08"
birds;b827eb712b1a;55.75458577135009;"2019-07-01 16:32:01"
birds;b827ebf3744c;52.63580252640993;"2019-07-01 16:32:01"
birds;b827eb712b1a;55.755761718688106;"2019-07-01 16:32:00"
birds;b827eb3e52b8;53.788529933542726;"2019-07-01 16:32:00"
birds;b827eb712b1a;55.937070698971894;"2019-07-01 16:31:59"
birds;b827eb3e52b8;53.92950620606722;"2019-07-01 16:31:58"
birds;b827eb452ccb;59.01351702456694;"2019-07-01 16:31:58"
birds;b827eb712b1a;55.71281859692078;"2019-07-01 16:31:57"
birds;b827eb3e52b8;54.204356006366766;"2019-07-01 16:31:57"
birds;b827ebf3744c;52.43887986290568;"2019-07-01 16:31:57"
birds;b827ebf3744c;52.458448784670715;"2019-07-01 16:31:57"
birds;b827eb452ccb;58.92628791045957;"2019-07-01 16:31:57"
birds;b827eb712b1a;55.5333420805533;"2019-07-01 16:31:56"
birds;b827ebf3744c;52.638260494263434;"2019-07-01 16:31:55"
shouting;b827eb39963e;59.649076687196796;"2019-07-01 16:31:54"
shouting;b827eb39963e;59.18000675407942;"2019-07-01 16:31:53"
birds;b827ebf3744c;52.23515253937202;"2019-07-01 16:31:52"
birds;b827ebf3744c;55.26858462775071;"2019-07-01 16:31:48"
birds;b827eb3e52b8;58.71975609235787;"2019-07-01 16:31:47"
birds;b827eb3e52b8;58.41276393763255;"2019-07-01 16:31:46"
birds;b827ebf3744c;55.87209335383641;"2019-07-01 16:31:45"
shouting;b827eb3e52b8;58.19719318657812;"2019-07-01 16:31:44"
shouting;b827eb3e52b8;58.091477389680044;"2019-07-01 16:31:44"
birds;b827ebf3744c;55.847645557046505;"2019-07-01 16:31:44"
birds;b827ebf3744c;55.779610826330114;"2019-07-01 16:31:43"
birds;b827ebf3744c;55.758509838441526;"2019-07-01 16:31:43"
shouting;b827eb3e52b8;56.94381517968054;"2019-07-01 16:31:42"
shouting;b827eb3e52b8;56.93301253685913;"2019-07-01 16:31:41"
birds;b827eb39963e;56.57929439281478;"2019-07-01 16:31:41"
birds;b827ebf3744c;55.185488473720724;"2019-07-01 16:31:40"
